Server_Date,Voltage,Power,Frequency,Energy,Power_Factor
27/05/21 10:50,120.0293452,96.94033521,59.96672306,49.61805263,0.862591479
27/05/21 11:00,120.03375,96.82960213,59.9610589,49.63408929,0.862005013
27/05/21 11:10,120.0060056,100.9222337,59.95723684,49.65026786,0.870219298
27/05/21 11:20,120.0074561,103.359646,59.97609336,49.66767857,0.874796679
27/05/21 11:30,120.0258772,96.74942043,59.96502506,49.68485965,0.861858083
27/05/21 11:40,120.0393076,96.71041667,59.97490915,49.70048183,0.861559211
27/05/21 11:50,120.0427256,96.89862469,59.97813596,49.71628571,0.862340539
27/05/21 12:00,120.0290069,96.78922619,59.97182331,49.73330576,0.862004073
27/05/21 12:10,120.0241103,96.73010025,59.97245927,49.74855263,0.862174812
27/05/21 12:20,120.0336905,96.71182957,59.97374687,49.76464286,0.862056391
27/05/21 12:30,120.0224624,96.72092105,59.96906328,49.78135088,0.861807018
27/05/21 12:40,120.0273026,96.67100877,59.9624812,49.79653571,0.86164787
27/05/21 12:50,120.0315038,96.75648183,59.97523496,49.813625,0.862012845
27/05/21 13:00,120.0201003,96.79634712,59.95947682,49.82935088,0.862130639
27/05/21 13:10,120.0292387,97.24552005,59.96569862,49.84573214,0.862650063
27/05/21 13:20,120.0327757,96.79219925,59.97727757,49.86224561,0.861703008
27/05/21 13:30,120.0327475,96.74992794,59.9706015,49.8774411,0.861965539
27/05/21 13:40,120.0434273,96.74733083,59.98048246,49.89475,0.861612155
27/05/21 13:50,120.0364693,97.11237469,59.97042293,49.91029637,0.862342419
27/05/21 14:00,120.032287,96.9220896,59.96052005,49.92556172,0.862007832
27/05/21 14:10,120.0125971,101.3204762,59.96578008,49.94317857,0.869848371
27/05/21 14:20,120.0080201,103.7284931,59.97578634,49.96114286,0.874154135
27/05/21 14:30,120.0355232,96.84321742,59.96679825,49.97598214,0.861701128
27/05/21 14:40,120.0341573,96.79355263,59.97336779,49.99338596,0.861574248
27/05/21 14:50,120.0365226,96.80110276,59.97036654,50.00882143,0.861362155
27/05/21 15:00,120.0411153,96.91726504,59.97173872,50.02545614,0.861716792
27/05/21 15:10,120.036532,97.00934524,59.96733083,50.04104261,0.862021617
27/05/21 15:20,120.0428571,96.76866855,59.97219612,50.05692794,0.861381266
27/05/21 15:30,120.0417262,96.77370301,59.97048246,50.0745,0.861595551
27/05/21 15:40,120.0392701,96.79640038,59.95672619,50.08975439,0.861467732
27/05/21 15:50,120.0505044,96.78674185,59.97266917,50.10525,0.861434837
27/05/21 16:00,120.0404229,97.00899123,59.96999373,50.12259649,0.8619599
27/05/21 16:10,120.0353415,96.90262218,59.96316416,50.13785432,0.861771617
27/05/21 16:20,120.0600439,96.80560777,59.97595238,50.15431579,0.861539787
27/05/21 16:30,120.0431109,96.83955201,59.97168233,50.17068014,0.861506892
27/05/21 16:40,120.0389223,97.02279762,59.96367794,50.18638596,0.86181015
27/05/21 16:50,120.0383208,97.48257832,59.97791667,50.203625,0.861615288
27/05/21 17:00,120.0365038,98.19663847,59.96670739,50.21901786,0.862952381
27/05/21 17:10,120.0357393,97.83743421,59.97236842,50.23570175,0.862340226
27/05/21 17:20,120.0459806,97.37676065,59.97718358,50.25228759,0.861488722
27/05/21 17:30,120.0363095,97.36438283,59.96444236,50.26766071,0.861381579
27/05/21 17:40,120.0379511,97.45846805,59.95814536,50.28426316,0.861403195
27/05/21 17:50,120.0405702,97.44169799,59.96467419,50.30071429,0.861629386
27/05/21 18:00,120.0416447,99.99301378,59.96841792,50.316375,0.866750627
27/05/21 18:10,120.0206485,101.6295363,59.96033835,50.33375439,0.869690163
27/05/21 18:20,119.9988033,104.5360119,59.96142231,50.35157174,0.874376566
27/05/21 18:30,120.0409806,97.70034461,59.9570896,50.36807018,0.861942669
27/05/21 18:40,120.0393734,97.51597744,59.96278509,50.38417544,0.86189881
27/05/21 18:50,120.0601754,97.46231516,59.97506892,50.40051786,0.861556078
27/05/21 19:00,120.0412751,98.93602757,59.97357143,50.41636842,0.864879073
27/05/21 19:10,120.0534524,97.49385025,59.9693703,50.43391228,0.861734649
27/05/21 19:20,120.0478979,97.43867168,59.97470238,50.44930545,0.861595865
27/05/21 19:30,120.0486717,97.41825815,59.96992168,50.46575,0.861575501
27/05/21 19:40,120.0577193,97.45444862,59.97918233,50.48238596,0.86156203
27/05/21 19:50,120.0582613,97.46210213,59.97468985,50.49777444,0.861962406
27/05/21 20:00,120.0452193,99.3137406,59.97579574,50.51433929,0.864752193
27/05/21 20:10,120.0349279,101.4094706,59.97867168,50.53170332,0.872474937
27/05/21 20:20,120.0653947,97.52807644,59.98136591,50.54746429,0.862181704
27/05/21 20:30,120.0443484,97.59819862,59.97584273,50.56417544,0.86193515
27/05/21 20:40,120.0604981,97.12270677,59.97107143,50.58053571,0.861078321
27/05/21 20:50,120.0503383,97.2595708,59.97127506,50.59635088,0.861421992
27/05/21 21:00,120.0385871,97.26177005,59.95735902,50.61350877,0.861256266
27/05/21 21:10,120.0439505,97.49713972,59.97600564,50.62887437,0.862018797
27/05/21 21:20,120.0570269,97.16780702,59.97242794,50.64552632,0.861096805
27/05/21 21:30,120.0551316,97.14186404,59.97461153,50.66187719,0.860922619
27/05/21 21:40,120.0580545,97.10823622,59.97826441,50.6771817,0.860955514
27/05/21 21:50,120.0433897,97.20379073,59.97743734,50.694,0.861363095
27/05/21 22:00,120.0423277,97.21951128,59.97562657,50.71079793,0.861507832
27/05/21 22:10,120.0373559,97.14092419,59.95135338,50.72549123,0.861114035
27/05/21 22:20,120.0337594,97.23647556,59.96230576,50.74310777,0.861278509
27/05/21 22:30,120.0558145,97.16457393,59.98277256,50.75844643,0.86081485
27/05/21 22:40,120.0391635,97.1331391,59.96806078,50.77528571,0.861117794
27/05/21 22:50,120.0453791,97.24084273,59.97180451,50.79075,0.86156203
27/05/21 23:00,120.0473371,97.27217732,59.97602757,50.80677193,0.861199875
27/05/21 23:10,120.0162406,101.3968703,59.96586779,50.82441071,0.868525689
27/05/21 23:20,120.0071836,104.0981861,59.9599718,50.84178571,0.873662281
27/05/21 23:30,120.0413315,97.14697368,59.97076754,50.85733929,0.861045113
27/05/21 23:40,120.0413722,97.08809211,59.96190476,50.87473684,0.86095614
27/05/21 23:50,120.0330514,97.2208584,59.95808271,50.89028759,0.861239975
28/05/21 00:00,120.0352757,97.20301065,59.97869674,50.90560714,0.861099937
28/05/21 00:10,120.0174749,97.10492481,59.9597713,50.92321429,0.861505639
28/05/21 00:20,120.0156454,97.24278509,59.96454887,50.93857143,0.862746554
28/05/21 00:30,120.0221272,97.13286028,59.96908521,50.95536842,0.862566103
28/05/21 00:40,120.0260902,97.05385338,59.97183897,50.97151786,0.86191792
28/05/21 00:50,120.0378603,97.22867794,59.97448622,50.98683929,0.861183584
28/05/21 01:00,120.0293922,97.22763471,59.97895363,51.00449123,0.861117794
28/05/21 01:10,120.022312,97.44504073,59.96858396,51.01984211,0.861684837
28/05/21 01:20,120.0254856,97.2781015,59.96068922,51.03535714,0.861253759
28/05/21 01:30,120.0224624,97.10868421,59.97307957,51.05285965,0.860919486
28/05/21 01:40,120.0253822,97.14177945,59.97385338,51.06815789,0.860833333
28/05/21 01:50,120.0268766,97.26699248,59.97502193,51.08449123,0.861116228
28/05/21 02:00,120.0216009,97.27828008,59.97065163,51.10114317,0.861402569
28/05/21 02:10,120.0217857,97.14582393,59.96074875,51.1171344,0.861822682
28/05/21 02:20,120.0127663,97.20662907,59.96695489,51.13364912,0.86224718
28/05/21 02:30,120.0194737,97.19231203,59.96430451,51.14944643,0.862707393
28/05/21 02:40,120.0172243,97.15576754,59.96642857,51.16578947,0.861720865
28/05/21 02:50,120.0223089,97.2777287,59.97046053,51.18242857,0.861431704
28/05/21 03:00,120.0269298,97.24937343,59.96343358,51.19774781,0.861292607
28/05/21 03:10,120.0177757,97.25897556,59.96425439,51.21494737,0.861275689
28/05/21 03:20,120.0279699,97.19704887,59.97385025,51.23076786,0.860903822
28/05/21 03:30,120.0232174,97.11225564,59.96491855,51.24607143,0.860761278
28/05/21 03:40,120.0170238,97.30545113,59.96139098,51.2634386,0.861135338
28/05/21 03:50,120.0263377,97.22688596,59.96090226,51.27907143,0.861261905
28/05/21 04:00,120.0254637,97.20464286,59.96344612,51.29494643,0.861254386
28/05/21 04:10,120.006532,101.5193672,59.95780388,51.31203571,0.868559211
28/05/21 04:20,119.9863503,104.120213,59.9635589,51.32955357,0.873472431
28/05/21 04:30,120.0241259,97.10937657,59.97447995,51.34592857,0.860887218
28/05/21 04:40,120.0168358,98.2108584,59.96717105,51.36264129,0.863076754
28/05/21 04:50,120.0234085,97.22197368,59.97602757,51.37752068,0.861191103
28/05/21 05:00,120.0283114,97.18619674,59.97234336,51.39514286,0.861095551
28/05/21 05:10,120.0198246,97.43470238,59.9614599,51.41117262,0.861314536
28/05/21 05:20,120.0170081,97.16738409,59.96465852,51.42652632,0.860955201
28/05/21 05:30,120.0196617,97.11882832,59.96239348,51.44366667,0.861116855
28/05/21 05:40,120.0276222,97.09731516,59.93233083,51.46012249,0.860885338
28/05/21 05:50,120.0239254,97.2089317,59.97766291,51.47514035,0.861171679
28/05/21 06:00,120.026651,97.21529449,59.97203947,51.49241447,0.861237782
28/05/21 06:10,120.029245,97.16419486,59.96911341,51.50774499,0.861128133
28/05/21 06:20,120.0409774,97.16286967,59.9812688,51.52494737,0.860956454
28/05/21 06:30,120.0355294,97.08297306,59.97145677,51.54003697,0.860885965
28/05/21 06:40,120.0262124,97.07614975,59.96111842,51.55642105,0.861117168
28/05/21 06:50,120.0291353,97.21100251,59.95764411,51.57365038,0.861136591
28/05/21 07:00,120.0283145,97.15357456,59.96463033,51.58896429,0.86152287
28/05/21 07:10,120.0118797,101.3306078,59.96926378,51.60489286,0.868754386
28/05/21 07:20,119.9898966,104.160166,59.95765664,51.62422556,0.874320489
28/05/21 07:30,120.0163377,96.90729637,59.95637845,51.63950846,0.860884398
28/05/21 07:40,120.035307,96.87680451,59.97215539,51.65514286,0.860692043
28/05/21 07:50,120.0155702,96.91570175,59.97539474,51.67239975,0.861327694
28/05/21 08:00,120.0170363,96.89609962,59.9656109,51.68760714,0.861220238
28/05/21 08:10,120.0116729,96.77904449,59.9543703,51.70485714,0.861131892
28/05/21 08:20,120.0104574,96.82681704,59.96833647,51.72045269,0.861329887
28/05/21 08:30,120.0083396,96.81783521,59.96803571,51.73626786,0.861275376
28/05/21 08:40,120.0132707,96.7999812,59.97106203,51.75328571,0.860991541
28/05/21 08:50,120.0098841,96.9147807,59.96834273,51.76849969,0.861290727
28/05/21 09:00,120.0154073,96.99741855,59.97398496,51.78464912,0.861681391
28/05/21 09:10,120.0212093,97.1881015,59.97662281,51.80142857,0.861738722
28/05/21 09:20,120.0144799,97.07280388,59.96174499,51.81674749,0.861414474
28/05/21 09:30,120.0178634,97.03393484,59.96655388,51.83376786,0.861255326
28/05/21 09:40,120.0217701,97.04862155,59.95919486,51.84965633,0.861222118
28/05/21 09:50,120.0230482,97.21111842,59.96287594,51.86587719,0.861520363
28/05/21 10:00,120.0237281,97.19146303,59.9687688,51.88260714,0.861722744
28/05/21 10:10,120.0294173,97.15642857,59.96935464,51.89792982,0.86141604
28/05/21 10:20,120.0278415,97.22684524,59.96733709,51.91503571,0.861381266
28/05/21 10:30,120.0300282,97.11635965,59.96596805,51.93091071,0.861433897
28/05/21 10:40,120.0291886,97.12150689,59.96620614,51.94621429,0.861135965
28/05/21 10:50,120.0398716,97.26359649,59.96835526,51.96416071,0.861590852
28/05/21 11:00,120.0289912,97.25396617,59.96845865,51.9791817,0.861579574
28/05/21 11:10,120.0067638,101.5096115,59.95976504,51.99501754,0.869404135
28/05/21 11:20,120.0003509,104.3193202,59.97138471,52.01382143,0.874144424
28/05/21 11:30,120.0269142,97.21652569,59.95503759,52.02985714,0.861273496
28/05/21 11:40,120.0371429,97.2012594,59.97095865,52.04533929,0.86106391
28/05/21 11:50,120.0444016,97.30317982,59.96628446,52.06284211,0.861293233
28/05/21 12:00,120.0329449,97.28240602,59.97512531,52.07817857,0.861421053
28/05/21 12:10,120.0330702,97.2202005,59.96808897,52.09517544,0.861307957
28/05/21 12:20,120.0274467,97.15991228,59.97130326,52.1111817,0.861360589
28/05/21 12:30,120.033844,97.06444236,59.96861529,52.12664286,0.861383145
28/05/21 12:40,120.0255858,97.0733208,59.96976817,52.14412281,0.861080827
28/05/21 12:50,120.0299624,97.09245927,59.97029135,52.15938596,0.861399436
28/05/21 13:00,120.0230138,97.06801378,59.95941416,52.17510714,0.86106391
28/05/21 13:10,120.0380733,97.44136591,59.97522243,52.19236466,0.861824248
28/05/21 13:20,120.0365539,97.21931704,59.98281642,52.20837312,0.861468358
28/05/21 13:30,120.0267105,97.11856516,59.9600094,52.22426786,0.860935777
28/05/21 13:40,120.0450031,97.07541353,59.97281328,52.24066667,0.861188283
28/05/21 13:50,120.0393139,97.52048872,59.97844612,52.25639286,0.862243421
28/05/21 14:00,120.0422274,97.10343672,59.97713659,52.27369486,0.861010025
28/05/21 14:10,120.0103289,101.660589,59.97163847,52.28845927,0.869068609
28/05/21 14:20,119.9929292,104.5856704,59.95775063,52.30675439,0.874021617
28/05/21 14:30,120.0414035,97.17739662,59.97317669,52.3244292,0.861223371
28/05/21 14:40,120.026792,97.11727757,59.96275376,52.33973214,0.861134712
28/05/21 14:50,120.0421084,97.29324875,59.97998434,52.3552807,0.86139787
28/05/21 15:00,120.0528947,97.14514724,59.97668233,52.37336435,0.860887218
28/05/21 15:10,120.0312939,97.33527569,59.95978697,52.38805357,0.861151629
28/05/21 15:20,120.0379856,97.25123434,59.97119048,52.40444643,0.861151629
28/05/21 15:30,120.0368578,97.23287594,59.96675125,52.42106924,0.861115915
28/05/21 15:40,120.0506454,97.15428258,59.97708647,52.43658929,0.861153509
28/05/21 15:50,120.035943,97.25100877,59.96013158,52.45401347,0.861430138
28/05/21 16:00,120.0301222,97.22159461,59.95724624,52.46935244,0.861203947
28/05/21 16:10,120.0393108,97.30258145,59.97219298,52.48575,0.861180764
28/05/21 16:20,120.0312907,98.46321115,59.97047306,52.50250783,0.863384085
28/05/21 16:30,120.0356736,97.19465226,59.95941103,52.51795113,0.86106391
28/05/21 16:40,120.0378853,97.16731516,59.9714787,52.53439286,0.860868108
28/05/21 16:50,120.0272744,97.22737782,59.96843045,52.5509245,0.861080514
28/05/21 17:00,120.0391009,97.81073622,59.97267544,52.56626316,0.861938596
28/05/21 17:10,120.0431266,97.87036654,59.9693797,52.58367857,0.862392857
28/05/21 17:20,120.0459555,97.29757519,59.96990288,52.5995,0.861098371
28/05/21 17:30,120.0466416,97.2289693,59.97162281,52.61583929,0.861150689
28/05/21 17:40,120.0463565,97.26140664,59.98251253,52.63185965,0.860970865
28/05/21 17:50,120.0435088,97.21993421,59.96635652,52.64785714,0.860760025
28/05/21 18:00,120.0483239,97.31332707,59.95857143,52.665,0.861114975
28/05/21 18:10,120.0197619,101.7562281,59.96285401,52.68085714,0.86921084
28/05/21 18:20,120.0054041,104.4850595,59.96119987,52.69857143,0.874298559
28/05/21 18:30,120.04526,97.2518609,59.95977444,52.71536842,0.861257519
28/05/21 18:40,120.0568922,97.21579887,59.97141917,52.73158929,0.860795739
28/05/21 18:50,120.0524875,97.27324561,59.9679292,52.74691071,0.861152569
28/05/21 19:00,120.056886,98.53480576,59.96976504,52.76401754,0.86372901
28/05/21 19:10,120.0462657,97.38822368,59.96168546,52.78018421,0.861308584
28/05/21 19:20,120.0616855,97.31337719,59.9737594,52.79555357,0.860776316
28/05/21 19:30,120.0744831,97.26876253,59.98243108,52.81321053,0.861151629
28/05/21 19:40,120.0611435,97.18836153,59.97302005,52.82853571,0.860885965
28/05/21 19:50,120.0772964,97.19670113,59.98067043,52.84535088,0.860462406
28/05/21 20:00,120.0583741,97.35739975,59.97912281,52.86154386,0.860969612
28/05/21 20:10,120.0558051,97.35695175,59.97240602,52.87689223,0.861240915
28/05/21 20:20,120.063183,97.30961153,59.96903822,52.89451786,0.861114975
28/05/21 20:30,120.0367168,97.24071429,59.94926378,52.90991228,0.860727444
28/05/21 20:40,120.066344,97.21908521,59.97149749,52.92536842,0.861030075
28/05/21 20:50,120.0556234,97.23668546,59.96266604,52.94289536,0.861028509
28/05/21 21:00,120.0610934,97.27461779,59.97545739,52.95890414,0.860729323
28/05/21 21:10,120.0457456,97.57395677,59.96482769,52.9745614,0.86160307
28/05/21 21:20,120.0647556,97.2693985,59.97785714,52.99132143,0.861008772
28/05/21 21:30,120.0486247,97.20525063,59.9585589,53.00673684,0.861080201
28/05/21 21:40,120.0643484,97.17840539,59.97462406,53.02430357,0.860852444
28/05/21 21:50,120.0501566,97.25195489,59.97046366,53.03896429,0.860958333
28/05/21 22:00,120.0586122,97.34807018,59.96568296,53.05589474,0.861468358
28/05/21 22:10,120.0645896,97.28582393,59.96952068,53.07264286,0.861276003
28/05/21 22:20,120.0566855,97.23237469,59.96995614,53.08797807,0.861118108
28/05/21 22:30,120.0505388,97.23030388,59.96399749,53.10440351,0.861222744
28/05/21 22:40,120.0571711,97.24107769,59.97733083,53.121625,0.861114662
28/05/21 22:50,120.0496303,97.20510338,59.96721491,53.13628571,0.860918546
28/05/21 23:00,120.062406,97.25741541,59.97332393,53.15357143,0.861011591
28/05/21 23:10,120.0583396,97.36347431,59.97555138,53.16929825,0.861398183
28/05/21 23:20,120.0497964,97.26644737,59.96346805,53.18573214,0.861134085
