Server_Date,Weekday,Voltage,Current,Power,Frequency,Energy,Power_Factor,ESP32_Temperature,Workstation_CPU,Workstation_CPU_Power,Workstation_CPU_Temperature,Workstation_GPU,Workstation_GPU_Power,Workstation_GPU_Temperature,Workstation_RAM,Workstation_RAM_Power
2021-05-26 14:40:00,3.0,120.04228803245435,0.9325396078431373,96.06447748478702,59.970675726842465,47.6565,0.8597286815415822,33.77993931034483,0.36199337390128467,0.0,0.0,0.00013333333333333334,0.0,0.0,24.827425287356323,0.0
2021-05-26 14:50:00,3.0,120.04718519220243,0.9306099343185551,95.79454178771421,59.96816091954023,47.6739,0.8589479264030988,33.87484367816092,0.3208679002989348,0.0,0.0,0.0,0.0,0.0,24.83087602627258,0.0
2021-05-26 15:00:00,3.0,120.02485194805195,0.9313259415584415,95.90553149350649,59.92988701298701,47.69,0.8595247077922078,33.84697,0.3071376623376624,0.0,0.0,0.0,0.0,0.0,24.823325,0.0
2021-05-26 15:10:00,3.0,120.03858333333332,0.9325041666666667,95.98308333333333,59.95762499999999,47.7055,0.8593791666666666,33.86301666666667,0.338625,0.0,0.0,0.0,0.0,0.0,24.897375,0.0
2021-05-26 15:20:00,3.0,120.02950974025973,0.9317372294372295,95.87645779220779,59.94916774891775,47.7215,0.8586035714285714,33.886887445887446,0.29392857142857143,0.0,0.0,0.0,0.0,0.0,24.9,0.0
2021-05-26 15:30:00,3.0,120.04309090909092,0.9311641233766235,95.8860275974026,59.97090638528139,47.736000000000004,0.8597017316017317,33.87757380952381,0.27160119047619047,0.0,0.0,5e-05,0.0,0.0,24.9,0.0
2021-05-26 15:40:00,3.0,120.0365,0.9319958333333332,96.02429166666666,59.958708333333334,47.7542,0.8594666666666667,33.892725,0.33270833333333333,0.0,0.0,7.916666666666666e-05,0.0,0.0,24.9,0.0
2021-05-26 15:50:00,3.0,120.03211038961038,0.9319527056277057,95.88992207792208,59.949524891774885,47.769,0.8592246753246753,33.89402229437229,0.30966233766233764,0.0,0.0,6.666666666666667e-05,0.0,0.0,24.9,0.0
2021-05-26 16:00:00,3.0,120.0478511904762,0.9317922077922078,95.92020670995672,59.968834956709955,47.78478571428572,0.8592332792207792,33.907133333333334,0.26472997835497836,0.0,0.0,6.250000000000001e-05,0.0,0.0,24.9,0.0
2021-05-26 16:10:00,3.0,120.04970833333331,0.9322041666666667,95.919,59.97275,47.8024,0.8591208333333332,33.89584166666667,0.311875,0.0,0.0,0.0,0.0,0.0,24.962208333333333,0.0
2021-05-26 16:20:00,3.0,120.05652380952381,0.9317104978354978,95.87318722943724,59.98033333333333,47.817,0.8593714285714287,33.89082857142857,0.27518073593073594,0.0,0.0,0.0,0.0,0.0,24.90357142857143,0.0
2021-05-26 16:30:00,3.0,120.05652795031055,0.9306085921325051,95.81587163561076,59.970550724637675,47.834,0.8593920289855073,33.91779989648033,0.26378053830227743,0.0,0.0,0.0,0.0,0.0,24.9,0.0
2021-05-26 16:40:00,3.0,120.05674948240167,0.9318703933747413,95.9432629399586,59.980028985507246,47.8485,0.8595033126293995,33.91291666666667,0.35338819875776395,0.0,0.0,0.0,0.0,0.0,24.920161490683228,0.0
2021-05-26 16:50:00,3.0,120.05632505175984,0.931616149068323,95.90886542443063,59.96799585921325,47.86541666666666,0.8588695652173912,33.90666438923396,0.3287194616977226,0.0,0.0,6.666666666666667e-05,0.0,0.0,24.904775362318837,0.0
2021-05-26 17:00:00,3.0,120.05389958592131,0.9312590062111802,96.0002132505176,59.953431677018635,47.88095,0.8601104554865424,33.95456780538302,0.44388923395445135,0.0,0.0,0.0002456521739130435,0.0,0.0,24.926304347826083,0.0
2021-05-26 17:10:00,3.0,120.05333850931677,0.9318443064182194,96.0181718426501,59.964166666666664,47.89763333333333,0.8595862318840579,33.90453115942029,0.39730848861283646,0.0,0.0,8.333333333333333e-05,0.0,0.0,25.033137681159424,0.0
2021-05-26 17:20:00,3.0,120.04552277432713,0.9314318840579711,95.89664699792961,59.96816873706005,47.9145,0.8593985507246377,33.89994057971015,0.26109316770186336,0.0,0.0,0.0,0.0,0.0,24.98904347826087,0.0
2021-05-26 17:30:00,3.0,120.05755900621118,0.9315197722567289,95.86505072463767,59.96025776397515,47.93,0.8590739130434782,33.90907028985507,0.25611076604554867,0.0,0.0,0.0,0.0,0.0,24.95585093167702,0.0
2021-05-26 17:40:00,3.0,120.0655910973085,0.9336537267080744,96.17638923395445,59.98985300207039,47.945499999999996,0.8602710144927537,33.94451583850932,0.3385910973084886,0.0,0.0,0.0,0.0,0.0,24.988347826086958,0.0
2021-05-26 17:50:00,3.0,120.03429166666665,0.9320125000000001,95.99120833333333,59.96816666666666,47.9615,0.8588333333333333,33.89284166666667,0.3280416666666667,0.0,0.0,6.666666666666667e-05,0.0,0.0,24.9935,0.0
2021-05-26 18:00:00,3.0,120.0677223084886,0.9319549948240166,95.94292701863353,59.97227406832299,47.976699999999994,0.8592474637681159,33.91186032608696,0.29735895445134575,0.0,0.0,0.0,0.0,0.0,24.999562111801243,0.0
2021-05-26 18:10:00,3.0,120.00971212121212,0.9547834415584415,99.11045021645022,59.93838528138529,47.993233333333336,0.8653285714285713,33.91249696969697,2.6001287878787878,0.0,0.0,0.0001380952380952381,0.0,0.0,25.009833333333333,0.0
2021-05-26 18:20:00,3.0,120.012125,0.98805,103.79158333333332,59.97304166666667,48.0115,0.8750333333333333,33.896724999999996,1.6822500000000002,0.0,0.0,6.666666666666667e-05,0.0,0.0,24.957083333333333,0.0
2021-05-26 18:30:00,3.0,120.05389123376624,0.9310885281385282,95.94104491341992,59.97414772727272,48.026,0.8601776515151516,33.87449318181818,0.2603555194805195,0.0,0.0,0.0,0.0,0.0,24.996228896103894,0.0
2021-05-26 18:40:00,3.0,120.06316233766233,0.9336563852813853,96.19109307359307,59.9802316017316,48.043,0.8599383116883118,33.9079,0.34482142857142856,0.0,0.0,0.0,0.0,0.0,24.986583333333336,0.0
2021-05-26 18:50:00,3.0,120.07358333333332,0.9323916666666667,96.10545833333333,59.979,48.05946666666667,0.8593291666666667,33.92758333333333,0.327875,0.0,0.0,0.0,0.0,0.0,24.998749999999998,0.0
2021-05-26 19:00:00,3.0,120.06735714285715,0.9319877705627706,95.90143885281385,59.9835946969697,48.076,0.8588121212121212,33.90907857142857,0.301012987012987,0.0,0.0,0.0,0.0,0.0,24.998785714285713,0.0
2021-05-26 19:10:00,3.0,120.04589393939393,0.9311333333333334,95.96061255411254,59.95557034632035,48.092533333333336,0.859883658008658,33.904066666666665,0.33697510822510823,0.0,0.0,0.00013333333333333334,0.0,0.0,25.00319696969697,0.0
2021-05-26 19:20:00,3.0,120.02834523809524,0.9479583333333332,98.46010714285714,59.95753571428571,48.1075,0.8654672619047619,33.85078333333333,1.7106369047619048,0.0,0.0,0.015882738095238096,0.0,0.0,25.632339285714284,0.0
2021-05-26 19:30:00,3.0,120.0504319358178,0.9478839026915115,98.51989648033125,59.976690476190484,48.1246875,0.8660725931677019,33.9733731884058,0.5728413561076604,0.0,0.0,0.004138302277432712,0.0,0.0,25.50624404761905,0.0
2021-05-26 19:40:00,3.0,120.05122126119495,0.9567641700404858,99.80164820267451,59.987990430622006,48.14080769230769,0.8684610477242056,34.0455556680162,1.134315176052018,0.0,0.0,0.014896270396270398,0.0,0.0,25.552698748619804,0.0
2021-05-26 19:50:00,3.0,120.04001759834368,0.9430914078674947,97.6237960662526,59.97170186335403,48.1565,0.8636612836438923,34.11069461697723,0.4601552795031056,0.0,0.0,0.009075465838509317,0.0,0.0,25.596333333333334,0.0
2021-05-26 20:00:00,3.0,120.04398379381738,0.9674742878560719,101.28010412650818,59.98610344827587,48.17423333333333,0.8728267152138217,34.246538748482905,2.103515456557435,0.0,0.0,0.009984190047833227,0.0,0.0,25.975353501820518,0.0
2021-05-26 20:10:00,3.0,120.0043717948718,1.012082905982906,106.90046581196582,59.95283333333333,48.1905,0.8794089743589744,34.369328205128205,6.497769230769231,0.0,0.0,0.024817521367521366,0.0,0.0,25.874423076923073,0.0
2021-05-26 20:20:00,3.0,120.05287425294004,0.9447510121457491,97.90948163678426,59.97005663196453,48.207392857142864,0.8639183535762482,34.311721250240986,0.6277968960863698,0.0,0.0,0.006215466550992867,0.0,0.0,25.635736456525933,0.0
2021-05-26 20:30:00,3.0,120.0633521303258,0.9386582080200501,97.15755012531329,59.976268796992485,48.223821428571426,0.8618624686716793,34.397359335839596,0.4243389724310777,0.0,0.0,0.0007810150375939849,0.0,0.0,25.773815789473684,0.0
2021-05-26 20:40:00,3.0,120.05687656641604,0.9361660401002506,96.80444862155389,59.971390977443605,48.23970175438596,0.8613994360902255,34.2976444235589,0.4027568922305765,0.0,0.0,0.0,0.0,0.0,25.668164160401,0.0
2021-05-26 20:50:00,3.0,120.05352443609021,0.9359624060150376,96.77746553884711,59.9646522556391,48.255874999999996,0.8609016290726818,34.366311090225565,0.3877067669172932,0.0,0.0,0.0,0.0,0.0,25.699107142857144,0.0
2021-05-26 21:00:00,3.0,120.0551723057644,0.9354605263157895,96.71507518796992,59.96989974937344,48.272526942355896,0.8609586466165414,34.32491666666667,0.3481954887218045,0.0,0.0,0.0,0.0,0.0,25.623540100250626,0.0
2021-05-26 21:10:00,3.0,120.06064223057645,0.9375889724310777,97.06287593984963,59.97728070175439,48.28711340852131,0.8620661027568921,34.32996773182957,0.4213251879699248,0.0,0.0,0.0,0.0,0.0,25.620178571428575,0.0
2021-05-26 21:20:00,3.0,120.05130325814537,0.9352578320802005,96.66884398496241,59.966713659147864,48.30492857142857,0.8612575187969924,34.353630325814535,0.3402474937343358,0.0,0.0,0.0,0.0,0.0,25.61127192982456,0.0
2021-05-26 21:30:00,3.0,120.04468984962405,0.9355084586466166,96.7277067669173,59.9693201754386,48.32055263157895,0.8613627819548872,34.27061246867167,0.33884711779448623,0.0,0.0,7.017543859649124e-05,0.0,0.0,25.7,0.0
2021-05-26 21:40:00,3.0,120.05936090225563,0.9356958020050126,96.75837406015037,59.967869674185465,48.33577192982456,0.8614144736842105,34.27274561403509,0.36490601503759396,0.0,0.0,0.0,0.0,0.0,25.673684210526318,0.0
2021-05-26 21:50:00,3.0,120.05336466165413,0.9356760651629074,96.78989348370928,59.96616854636592,48.35326315789474,0.8616315789473685,34.33012813283208,0.4011027568922306,0.0,0.0,0.00014160401002506268,0.0,0.0,25.7,0.0
2021-05-26 22:00:00,3.0,120.04089912280702,0.9472797619047618,98.34710526315789,59.96585839598997,48.369415726817046,0.8638082706766917,34.16353790726817,1.0480388471177944,0.0,0.0,0.002412280701754386,0.0,0.0,25.865833333333335,0.0
2021-05-26 22:10:00,3.0,120.04906954887217,0.9370567042606517,96.9597180451128,59.97071741854636,48.384839285714285,0.8617879072681704,34.14267355889724,0.38583646616541356,0.0,0.0,0.00015914786967418548,0.0,0.0,25.892775689223054,0.0
2021-05-26 22:20:00,3.0,120.05256265664161,0.9360172305764412,96.87137531328321,59.973082706766924,48.40178947368421,0.8618038847117795,34.190991541353384,0.3710745614035088,0.0,0.0,7.017543859649124e-05,0.0,0.0,25.80703320802005,0.0
2021-05-26 22:30:00,3.0,120.05675125313283,0.9362233709273182,96.87251253132831,59.96809523809524,48.41701785714286,0.8617380952380952,34.12992073934837,0.3883489974937343,0.0,0.0,0.0,0.0,0.0,25.84826127819549,0.0
2021-05-26 22:40:00,3.0,120.051171679198,0.9365260025062657,96.9240037593985,59.98074561403509,48.43454385964912,0.8617158521303259,34.21514379699248,0.41591791979949877,0.0,0.0,0.0,0.0,0.0,25.860877192982457,0.0
2021-05-26 22:50:00,3.0,120.04536967418547,0.936765977443609,96.97577694235589,59.96061403508772,48.44988032581453,0.861858395989975,34.205149436090224,0.43837406015037594,0.0,0.0,7.142857142857143e-05,0.0,0.0,25.870567042606513,0.0
2021-05-26 23:00:00,3.0,120.05507205513784,0.9370388471177945,96.97303571428571,59.980748746867164,48.465999999999994,0.8618737468671679,34.17230513784461,0.40775062656641603,0.0,0.0,0.0,0.0,0.0,25.886842105263156,0.0
2021-05-26 23:10:00,3.0,120.04109335839598,0.9667756892230577,101.10482769423558,59.97572994987469,48.48279229323308,0.8695877192982456,34.221413533834586,1.6378320802005013,0.0,0.0,0.0,0.0,0.0,25.970225563909775,0.0
2021-05-26 23:20:00,3.0,120.0018828320802,0.9830291353383458,103.33805764411026,59.949868421052635,48.500208020050124,0.8741165413533836,34.176337719298246,2.3448120300751882,0.0,0.0,0.0,0.0,0.0,25.915902255639093,0.0
2021-05-26 23:30:00,3.0,120.0469611528822,0.9362897869674185,96.87083646616541,59.961660401002504,48.515508771929824,0.8615072055137845,34.1065585839599,0.37474624060150374,0.0,0.0,7.142857142857143e-05,0.0,0.0,25.899285714285714,0.0
2021-05-26 23:40:00,3.0,120.04046679197995,0.9364348370927319,96.90666353383457,59.9668828320802,48.53308928571429,0.8618615288220551,34.12904573934837,0.4138878446115289,0.0,0.0,7.142857142857143e-05,0.0,0.0,25.898583959899746,0.0
2021-05-26 23:50:00,3.0,120.05689536340851,0.9364376566416039,96.91600877192982,59.97989348370927,48.54832142857143,0.8618562030075188,34.16355388471178,0.42488408521303256,0.0,0.0,0.00015914786967418548,0.0,0.0,25.9,0.0
2021-05-27 00:00:00,4.0,120.04023496240602,0.9365065789473684,96.9361372180451,59.9776911027569,48.564561403508776,0.8619514411027568,34.10526253132832,0.40442355889724313,0.0,0.0,8.92857142857143e-05,0.0,0.0,25.9,0.0
2021-05-27 00:10:00,4.0,120.03507205513783,0.9361058897243109,96.88729636591479,59.974940476190476,48.58121365914787,0.862142230576441,34.103353383458646,0.3825657894736842,0.0,0.0,0.0,0.0,0.0,25.9,0.0
2021-05-27 00:20:00,4.0,120.02331453634085,0.934781954887218,96.84460526315789,59.95638784461153,48.59664912280702,0.8629915413533833,34.12191165413533,0.3667261904761905,0.0,0.0,7.017543859649124e-05,0.0,0.0,25.9,0.0
2021-05-27 00:30:00,4.0,120.0281798245614,0.934752192982456,96.84373746867168,59.97161027568923,48.61407142857143,0.8632077067669173,34.12993734335839,0.3736591478696742,0.0,0.0,7.142857142857143e-05,0.0,0.0,25.9,0.0
2021-05-27 00:40:00,4.0,120.0230231829574,0.9356262531328321,96.93624373433583,59.96802005012531,48.62930231829574,0.8629451754385965,34.045218358395985,0.42327067669172935,0.0,0.0,0.0,0.0,0.0,25.913214285714286,0.0
2021-05-27 00:50:00,4.0,120.03129385964913,0.9362832080200502,96.85573934837092,59.958887844611525,48.64570175438597,0.8616441102756893,34.0303634085213,0.37184523809523806,0.0,0.0,7.142857142857143e-05,0.0,0.0,25.905263157894733,0.0
2021-05-27 01:00:00,4.0,120.035429197995,0.9366544486215538,96.92139097744361,59.965541979949876,48.66217543859649,0.861935463659148,34.06061967418547,0.42641604010025064,0.0,0.0,8.771929824561404e-05,0.0,0.0,25.94625,0.0
2021-05-27 01:10:00,4.0,120.04124999999999,0.9389953007518796,97.22619674185464,59.967236842105265,48.677473684210526,0.8622622180451127,34.054573621553885,0.43719298245614036,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2021-05-27 01:20:00,4.0,120.04414160401002,0.9366986215538848,96.93306704260651,59.97425751879699,48.694125,0.8616118421052631,34.03435745614035,0.4247619047619048,0.0,0.0,8.771929824561404e-05,0.0,0.0,25.999285714285712,0.0
2021-05-27 01:30:00,4.0,120.03717418546367,0.9365689223057643,96.87423245614035,59.95526629072682,48.711010651629074,0.8615244360902257,34.07511027568923,0.3751848370927318,0.0,0.0,7.017543859649124e-05,0.0,0.0,25.999298245614035,0.0
2021-05-27 01:40:00,4.0,120.04221804511278,0.9365964912280701,96.91660087719299,59.97781954887218,48.725597117794486,0.8616688596491228,33.98936998746867,0.40318295739348375,0.0,0.0,0.0,0.0,0.0,26.001578947368422,0.0
2021-05-27 01:50:00,4.0,120.04250626566416,0.9373082706766918,97.00654761904762,59.973333333333336,48.74319642857143,0.8621287593984963,33.94563878446115,0.4807330827067669,0.0,0.0,7.017543859649124e-05,0.0,0.0,26.003571428571426,0.0
2021-05-27 02:00:00,4.0,120.02723997493733,0.9378085839598997,97.08496553884711,59.96333959899749,48.75849122807018,0.8622941729323308,33.96784868421052,0.5245582706766918,0.0,0.0,8.92857142857143e-05,0.0,0.0,26.022988721804513,0.0
2021-05-27 02:10:00,4.0,120.03258771929825,0.9360983709273183,96.91734962406015,59.967327694235586,48.77530357142858,0.862642857142857,34.00033082706767,0.44279135338345865,0.0,0.0,0.0,0.0,0.0,26.02370927318296,0.0
2021-05-27 02:20:00,4.0,120.02396303258145,0.9346387844611529,96.81372180451127,59.962954260651635,48.79073214285714,0.8629197994987468,33.99236904761905,0.3720708020050125,0.0,0.0,8.92857142857143e-05,0.0,0.0,26.0,0.0
2021-05-27 02:30:00,4.0,120.03260025062657,0.9350178571428571,96.88160401002507,59.95899436090225,48.80673684210526,0.8629436090225564,33.98469987468671,0.3818233082706767,0.0,0.0,0.0,0.0,0.0,26.003750000000004,0.0
2021-05-27 02:40:00,4.0,120.02334899749374,0.9354645989974937,96.88182957393482,59.9624843358396,48.8242343358396,0.8624617794486216,33.980566416040105,0.3985902255639098,0.0,0.0,0.00014223057644110275,0.0,0.0,26.01642857142857,0.0
2021-05-27 02:50:00,4.0,120.03913847117795,0.9372155388471178,96.99788220551378,59.97437030075188,48.83950031328321,0.8619489348370927,33.983721491228074,0.4554229323308271,0.0,0.0,0.0,0.0,0.0,26.005535714285713,0.0
2021-05-27 03:00:00,4.0,120.0320269423559,0.9365595238095239,96.90147556390977,59.96792919799499,48.85514035087719,0.8617130325814536,33.94937750626566,0.40824874686716794,0.0,0.0,0.0,0.0,0.0,26.023333333333333,0.0
2021-05-27 03:10:00,4.0,120.03861842105263,0.936732769423559,96.93315162907268,59.96595551378446,48.872375,0.8616647869674186,33.93290288220551,0.4273840852130326,0.0,0.0,0.00015946115288220552,0.0,0.0,26.040717418546365,0.0
2021-05-27 03:20:00,4.0,120.03338345864661,0.938687656641604,97.15914786967419,59.96114348370927,48.88764285714286,0.8620485588972431,33.92299498746867,0.43432017543859647,0.0,0.0,0.0,0.0,0.0,26.05517230576441,0.0
2021-05-27 03:30:00,4.0,120.04454887218044,0.9364548872180452,96.87729010025063,59.969022556390975,48.90421428571428,0.8617753759398497,33.95449592731829,0.3717857142857143,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2021-05-27 03:40:00,4.0,120.03913220551378,0.9360187969924813,96.81528822055138,59.96883771929824,48.92053571428571,0.8616450501253133,33.940641290726816,0.378922305764411,0.0,0.0,8.771929824561404e-05,0.0,0.0,26.0,0.0
2021-05-27 03:50:00,4.0,120.02917293233084,0.9377393483709273,97.05161654135338,59.95828007518797,48.93630357142857,0.8621140350877192,33.8896447368421,0.4785432330827068,0.0,0.0,0.00014160401002506268,0.0,0.0,26.02845238095238,0.0
2021-05-27 04:00:00,4.0,120.03909461152882,0.9364038220551378,96.8855388471178,59.96919486215539,48.953420112781956,0.8617503132832081,33.92707988721804,0.4122619047619048,0.0,0.0,0.0,0.0,0.0,26.034736842105264,0.0
2021-05-27 04:10:00,4.0,120.00931390977443,0.966298245614035,101.02913220551378,59.96015977443609,48.96877192982456,0.8693941102756891,33.937763471177945,1.6264849624060147,0.0,0.0,8.92857142857143e-05,0.0,0.0,26.09091478696742,0.0
2021-05-27 04:20:00,4.0,119.99986215538847,0.9824498746867167,103.30314223057644,59.962042606516285,48.98645614035088,0.8741904761904762,33.92309868421053,2.360112781954887,0.0,0.0,8.92857142857143e-05,0.0,0.0,26.032991854636588,0.0
2021-05-27 04:30:00,4.0,120.03240914786969,0.9361218671679199,96.83430764411028,59.96104636591478,49.00368546365915,0.861625939849624,33.917134085213036,0.3833051378446115,0.0,0.0,8.771929824561404e-05,0.0,0.0,26.0,0.0
2021-05-27 04:40:00,4.0,120.03583333333333,0.936344611528822,96.83924812030075,59.968107769423554,49.01891635338346,0.8616986215538848,33.92411591478697,0.3757644110275689,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2021-05-27 04:50:00,4.0,120.02656328320802,0.9371159147869674,97.02702694235589,59.96338345864662,49.03485714285714,0.8622478070175438,33.94360682957394,0.47404135338345865,0.0,0.0,0.00014285714285714287,0.0,0.0,26.01843984962406,0.0
2021-05-27 05:00:00,4.0,120.03670426065162,0.9368298872180452,96.9477537593985,59.964774436090224,49.05180701754386,0.8618634085213033,33.977738095238095,0.4101127819548872,0.0,0.0,0.0,0.0,0.0,26.025714285714287,0.0
2021-05-27 05:10:00,4.0,120.0296835839599,0.9388189223057644,97.19660087719299,59.970043859649124,49.06711090225564,0.8622546992481203,33.94941165413534,0.4379291979949874,0.0,0.0,0.0,0.0,0.0,26.100714285714286,0.0
2021-05-27 05:20:00,4.0,120.04338659147871,0.936295739348371,96.84117794486215,59.98200814536341,49.0839298245614,0.8613117167919799,33.91425751879699,0.36791040100250627,0.0,0.0,7.017543859649124e-05,0.0,0.0,26.1,0.0
2021-05-27 05:30:00,4.0,120.04225250626567,0.9362506265664161,96.84278195488722,59.96914786967418,49.099964285714286,0.8616121553884712,33.91903038847118,0.38284461152882204,0.0,0.0,0.0,0.0,0.0,26.1,0.0
2021-05-27 05:40:00,4.0,120.04069548872181,0.9362615914786968,96.84595238095238,59.9525,49.1160350877193,0.8613627819548872,33.92892011278195,0.37973370927318295,0.0,0.0,7.142857142857143e-05,0.0,0.0,26.1,0.0
2021-05-27 05:50:00,4.0,120.04642230576442,0.9370435463659149,96.9854260651629,59.96902882205514,49.13280701754386,0.8619285714285715,33.95613314536341,0.5021303258145363,0.0,0.0,8.771929824561404e-05,0.0,0.0,26.111033834586465,0.0
2021-05-27 06:00:00,4.0,120.03882205513784,0.9365050125313283,96.87666353383459,59.96982142857142,49.14807142857143,0.861718984962406,33.97307362155389,0.4166760651629072,0.0,0.0,0.0,0.0,0.0,26.111679197994988,0.0
2021-05-27 06:10:00,4.0,120.03426691729324,0.9441234335839599,98.00799812030075,59.97357456140351,49.16507142857143,0.8641287593984963,33.9396406641604,0.7602882205513785,0.0,0.0,0.0,0.0,0.0,26.146018170426068,0.0
2021-05-27 06:20:00,4.0,120.03561090225564,0.936295739348371,96.84343671679198,59.97102130325815,49.18115444862155,0.861843045112782,33.89850438596491,0.3936936090225564,0.0,0.0,0.0,0.0,0.0,26.28877192982456,0.0
2021-05-27 06:30:00,4.0,120.04443295739347,0.9358928571428571,96.82000939849624,59.97191729323308,49.19638533834587,0.861468045112782,33.91915382205514,0.3737406015037594,0.0,0.0,7.142857142857143e-05,0.0,0.0,26.19468984962406,0.0
2021-05-27 06:40:00,4.0,120.0402850877193,0.9361156015037594,96.82260338345864,59.965444862155394,49.21423214285714,0.8613796992481204,33.91806359649122,0.36718045112781955,0.0,0.0,7.142857142857143e-05,0.0,0.0,26.134642857142858,0.0
2021-05-27 06:50:00,4.0,120.04013784461154,0.9369790100250626,96.95991541353384,59.958374060150376,49.22923214285714,0.8622315162907268,33.929679197994986,0.45506892230576446,0.0,0.0,0.0,0.0,0.0,26.19787280701754,0.0
2021-05-27 07:00:00,4.0,120.03292919799499,0.9362606516290727,96.86770363408522,59.96065476190476,49.245017543859646,0.861735588972431,32.97338784461153,0.3819674185463659,0.0,0.0,7.017543859649124e-05,0.0,0.0,26.19857769423559,0.0
2021-05-27 07:10:00,4.0,120.01412280701754,0.9660817669172932,100.97898496240602,59.96435463659147,49.262078320802004,0.8694577067669172,32.23668671679198,1.6436058897243107,0.0,0.0,7.142857142857143e-05,0.0,0.0,26.19452694235589,0.0
2021-05-27 07:20:00,4.0,120.0040977443609,0.9824260651629073,103.30389411027568,59.9833552631579,49.27944047619048,0.8744301378446115,32.04566760651629,2.3082142857142856,0.0,0.0,0.00014035087719298247,0.0,0.0,26.19032268170426,0.0
2021-05-27 07:30:00,4.0,120.02410087719298,0.9347894736842106,96.62131892230576,59.95622180451128,49.295125,0.8614000626566416,31.631447055137848,0.37583333333333335,0.0,0.0,8.771929824561404e-05,0.0,0.0,26.12395363408522,0.0
2021-05-27 07:40:00,4.0,120.03221177944863,0.9344442355889724,96.59942669172932,59.96475877192982,49.31229323308271,0.8616459899749372,31.38724342105263,0.381187343358396,0.0,0.0,7.142857142857143e-05,0.0,0.0,26.148399122807017,0.0
2021-05-27 07:50:00,4.0,120.03354010025062,0.9356102756892231,96.76857456140351,59.97110588972431,49.3275,0.8620964912280702,30.85282362155388,0.48509085213032577,0.0,0.0,0.0,0.0,0.0,26.199122807017545,0.0
2021-05-27 08:00:00,4.0,120.02600877192984,0.9347261904761904,96.60815789473683,59.958928571428565,49.344767857142855,0.8615748746867167,30.76351347117794,0.3937531328320802,0.0,0.0,8.771929824561404e-05,0.0,0.0,26.2,0.0
2021-05-27 08:10:00,4.0,120.0159492481203,0.9344154135338346,96.53305137844612,59.95418233082707,49.3602615914787,0.8617897869674186,30.48488941102757,0.391375313283208,0.0,0.0,8.92857142857143e-05,0.0,0.0,26.201607142857142,0.0
2021-05-27 08:20:00,4.0,120.0235588972431,0.934140037593985,96.48817042606517,59.975078320802005,49.37614285714285,0.8615219298245613,30.417155701754382,0.3980231829573935,0.0,0.0,7.017543859649124e-05,0.0,0.0,26.20333333333333,0.0
